java开发工程师,经验1-3年,本科,10k-20k,,,清裔钲科技, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
Java开发工程师,经验3-5年,本科,15k-30k,,,招赢电子商务, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
java高级开发工程师,经验5-10年,本科,20k-30k,,,清裔钲科技, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
java开发工程师,经验3-5年,本科,10k-20k,,,金证睿服, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
java高级开发工程师,经验1-3年,本科,15k-18k,,,事成软件, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
java开发工程师,经验不限,本科,8k-15k,,,零与壹软件, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
高级Java开发工程师,经验5-10年,本科,25k-35k,,,国泰产险, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
java开发工程师,经验1-3年,本科,9k-16k,,,算话智能科技有限公司, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
Java开发工程师,经验3-5年,本科,25k-40k,,,51WORLD, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
JAVA工程师,经验5-10年,本科,15k-26k,,,品腾信息, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
java工程师,经验3-5年,大专,13k-14k,,,金证睿服, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
java开发工程师,经验3-5年,本科,15k-30k,,,品腾信息, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
高级java开发工程师,经验5-10年,本科,20k-30k,,,森浦Sumscope, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
高级java开发工程师,经验3-5年,本科,15k-25k,,,维信金科, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
高级java开发工程师,经验3-5年,本科,15k-28k,,,森浦Sumscope, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
java开发工程师,经验1-3年,本科,10k-20k,,,清裔钲科技, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
Java开发工程师,经验3-5年,本科,15k-30k,,,招赢电子商务, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
java高级开发工程师,经验5-10年,本科,20k-30k,,,清裔钲科技, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
java开发工程师,经验3-5年,本科,10k-20k,,,金证睿服, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
java高级开发工程师,经验1-3年,本科,15k-18k,,,事成软件, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
java开发工程师,经验不限,本科,8k-15k,,,零与壹软件, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
高级Java开发工程师,经验5-10年,本科,25k-35k,,,国泰产险, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
java开发工程师,经验1-3年,本科,9k-16k,,,算话智能科技有限公司, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
Java开发工程师,经验3-5年,本科,25k-40k,,,51WORLD, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
JAVA工程师,经验5-10年,本科,15k-26k,,,品腾信息, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
java工程师,经验3-5年,大专,13k-14k,,,金证睿服, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
java开发工程师,经验3-5年,本科,15k-30k,,,品腾信息, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
高级java开发工程师,经验5-10年,本科,20k-30k,,,森浦Sumscope, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
高级java开发工程师,经验3-5年,本科,15k-25k,,,维信金科, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
高级java开发工程师,经验3-5年,本科,15k-28k,,,森浦Sumscope, 不需要融资 , 15-50人,世纪公园,"软件服务｜咨询,JavaScript"
JAVA工程师,经验3-5年,本科,30k-45k,,,中国电信翼支付, 不需要融资 , 500-2000人,虹口区,"内容社区,电商平台"
java开发工程师,经验不限,本科,25k-40k,,,拼多多, 不需要融资 , 500-2000人,虹口区,"内容社区,电商平台"
java开发工程师,经验3-5年,本科,15k-30k,,,柏美迪康上海, 不需要融资 , 500-2000人,虹口区,"内容社区,电商平台"
java开发工程师,经验5-10年,本科,10k-20k,,,江融信, 不需要融资 , 500-2000人,虹口区,"内容社区,电商平台"
Java开发工程师,经验5-10年,本科,15k-25k,,,品腾信息, 不需要融资 , 500-2000人,虹口区,"内容社区,电商平台"
java开发工程师,经验1-3年,本科,10k-13k,,,人事宝科技, 不需要融资 , 500-2000人,虹口区,"内容社区,电商平台"
Java开发工程师,经验1-3年,本科,8k-12k,,,中资科技, 不需要融资 , 500-2000人,虹口区,"内容社区,电商平台"
高级java开发工程师,经验3-5年,本科,25k-35k,,,柏美迪康上海, 不需要融资 , 500-2000人,虹口区,"内容社区,电商平台"
java开发工程师,经验3-5年,本科,15k-30k,,,申通快递, 不需要融资 , 500-2000人,虹口区,"内容社区,电商平台"
java开发工程师,经验5-10年,本科,18k-26k,,,品腾信息, 不需要融资 , 500-2000人,虹口区,"内容社区,电商平台"
高级java开发工程师,经验5-10年,本科,22k-30k,,,微创软件, 不需要融资 , 500-2000人,虹口区,"内容社区,电商平台"
高级java开发工程师,经验5-10年,大专,19k-22k,,,江融信, 不需要融资 , 500-2000人,虹口区,"内容社区,电商平台"
Java高级开发工程师,经验1-3年,本科,30k-50k,,,美团, 不需要融资 , 500-2000人,虹口区,"内容社区,电商平台"
高级java开发工程师,经验5-10年,本科,20k-30k,,,证通股份, 不需要融资 , 500-2000人,虹口区,"内容社区,电商平台"
Java开发工程师,经验不限,本科,10k-16k,,,警采中心, 不需要融资 , 500-2000人,虹口区,"内容社区,电商平台"
java开发工程师,经验5-10年,本科,15k-22k,,,品腾信息, 未融资 , 150-500人,杨浦区,IT技术服务｜咨询
JAVA工程师,经验5-10年,本科,13k-18k,,,京北方, 未融资 , 150-500人,杨浦区,IT技术服务｜咨询
java开发工程师,经验3-5年,本科,13k-22k,,,奇点浩翰, 未融资 , 150-500人,杨浦区,IT技术服务｜咨询
java开发工程师,经验5-10年,本科,15k-25k,,,品腾信息, 未融资 , 150-500人,杨浦区,IT技术服务｜咨询
java开发工程师,经验3-5年,本科,16k-17k,,,加绩中国, 未融资 , 150-500人,杨浦区,IT技术服务｜咨询
Java开发工程师,经验5-10年,本科,15k-16k,,,复深蓝, 未融资 , 150-500人,杨浦区,IT技术服务｜咨询
Java高级开发工程师,经验5-10年,本科,20k-25k,,,上海奕度泰科技有限公司, 未融资 , 150-500人,杨浦区,IT技术服务｜咨询
高级java开发工程师(j10023),经验3-5年,本科,18k-35k,,,虎扑, 未融资 , 150-500人,杨浦区,IT技术服务｜咨询
Java Developer,经验1-3年,本科,11k-18k,,,途程旅游, 未融资 , 150-500人,杨浦区,IT技术服务｜咨询
java高级软件工程师,经验5-10年,本科,20k-30k,,,上海迪士尼度假区, 未融资 , 150-500人,杨浦区,IT技术服务｜咨询
java研发工程师（办公平台）,经验1-3年,本科,30k-60k,,,拼多多, 未融资 , 150-500人,杨浦区,IT技术服务｜咨询
高级Java开发工程师（数智应用团队-创新应用组）,经验不限,不限,30k-60k,,,太平洋寿险, 未融资 , 150-500人,杨浦区,IT技术服务｜咨询
Java开发工程师 (MJ000679),经验1-3年,本科,15k-30k,,,虎扑, 未融资 , 150-500人,杨浦区,IT技术服务｜咨询
Java开发工程师（支付方向）,经验1-3年,本科,40k-60k,,,拼多多, 未融资 , 150-500人,杨浦区,IT技术服务｜咨询
Java后端开发工程师,经验不限,不限,30k-60k,,,字节跳动, 未融资 , 150-500人,杨浦区,IT技术服务｜咨询
Java研发工程师（业务中台方向）(T013045),经验3-5年,本科,30k-60k,,,拼多多, 上市公司 , 2000人以上,天山路,"算法服务化,平台开发,电商平台"
java后端开发工程师,经验不限,大专,12k-18k,,,GTED-X, 上市公司 , 2000人以上,天山路,"算法服务化,平台开发,电商平台"
高级Java开发工程师（配送方向）(T010996),经验3-5年,本科,30k-60k,,,拼多多, 上市公司 , 2000人以上,天山路,"算法服务化,平台开发,电商平台"
资深java研发工程师,经验3-5年,本科,25k-35k,,,嘉银科技, 上市公司 , 2000人以上,天山路,"算法服务化,平台开发,电商平台"
java后端开发工程师,经验3-5年,本科,13k-20k,,,威弘信息, 上市公司 , 2000人以上,天山路,"算法服务化,平台开发,电商平台"
Java高级开发工程师 - 数据资产方向,经验3-5年,本科,30k-60k,,,字节跳动, 上市公司 , 2000人以上,天山路,"算法服务化,平台开发,电商平台"
java开发专家,经验5-10年,本科,25k-50k,,,森浦Sumscope, 上市公司 , 2000人以上,天山路,"算法服务化,平台开发,电商平台"
java高级工程师,经验3-5年,本科,25k-33k,,,兴业普惠科技, 上市公司 , 2000人以上,天山路,"算法服务化,平台开发,电商平台"
09511R-高级JAVA工程师（架构）,经验3-5年,本科,20k-40k,,,平安健康保险, 上市公司 , 2000人以上,天山路,"算法服务化,平台开发,电商平台"
高级java工程师,经验3-5年,本科,18k-30k,,,维信金科, 上市公司 , 2000人以上,天山路,"算法服务化,平台开发,电商平台"
Java开发高级工程师 — 数据安全方向,经验3-5年,本科,30k-50k,,,字节跳动, 上市公司 , 2000人以上,天山路,"算法服务化,平台开发,电商平台"
资深java工程师,经验5-10年,本科,25k-40k,,,彩贝壳, 上市公司 , 2000人以上,天山路,"算法服务化,平台开发,电商平台"
java架构师/技术专家,经验5-10年,本科,30k-40k,,,维信金科, 上市公司 , 2000人以上,天山路,"算法服务化,平台开发,电商平台"
高级java开发工程师 (MJ015931),经验3-5年,本科,20k-30k,,,携程集团, 上市公司 , 2000人以上,天山路,"算法服务化,平台开发,电商平台"
中高级java开发工程师,经验5-10年,本科,15k-25k,,,江融信, 上市公司 , 2000人以上,天山路,"算法服务化,平台开发,电商平台"
高级/资深Java开发工程师（监控方向）(T011000),经验3-5年,本科,30k-60k,,,拼多多, 上市公司 , 2000人以上,天山路,后端
Java开发工程师（推荐引擎方向）T010279,经验1-3年,本科,30k-50k,,,拼多多, 上市公司 , 2000人以上,天山路,后端
JAVA开发工程师 (MJ000635),经验3-5年,本科,15k-30k,,,申通快递, 上市公司 , 2000人以上,天山路,后端
Java架构师,经验5-10年,本科,20k-40k,,,金仕达 Kingstar, 上市公司 , 2000人以上,天山路,后端
09613A-保单服务java工程师（专场）,经验3-5年,本科,15k-25k,,,平安健康保险, 上市公司 , 2000人以上,天山路,后端
09613B-产品中心java工程师（专场）,经验3-5年,本科,15k-25k,,,平安健康保险, 上市公司 , 2000人以上,天山路,后端
Java开发工程师（咨询）,经验3-5年,不限,20k-40k,,,国金证券, 上市公司 , 2000人以上,天山路,后端
java工程师(商品/订单/交易),经验1-3年,本科,13k-26k,,,彩贝壳, 上市公司 , 2000人以上,天山路,后端
供应链技术专家-JAVA(J13299),经验1-3年,本科,20k-25k,,,叮咚买菜, 上市公司 , 2000人以上,天山路,后端
08610U-高级java开发工程师,经验1-3年,本科,10k-20k,,,平安养老保险股份有限公司, 上市公司 , 2000人以上,天山路,后端
26616F-系统研发工程师-Java,经验5-10年,本科,15k-25k,,,平安租赁, 上市公司 , 2000人以上,天山路,后端
（资深）Java后端开发工程师-财务（商业化）-飞书企业应用（上海）,经验不限,本科,25k-50k,,,字节跳动, 上市公司 , 2000人以上,天山路,后端
高级JAVA研发工程师(J12459),经验3-5年,本科,20k-40k,,,阅文集团, 上市公司 , 2000人以上,天山路,后端
java技术经理,经验5-10年,本科,15k-30k,,,品腾信息, 上市公司 , 2000人以上,天山路,后端
Java性能分析工具研发工程师,经验不限,本科,25k-40k,,,字节跳动, 上市公司 , 2000人以上,天山路,后端
高级Java开发工程师（社交方向）(T04),经验3-5年,本科,30k-60k,,,拼多多, 上市公司 , 2000人以上,天山路,"服务器端,MyBatis,后端,Spring"
资深Java开发工程师（风控方向） (T0128),经验3-5年,本科,50k-60k,,,拼多多, 上市公司 , 2000人以上,天山路,"服务器端,MyBatis,后端,Spring"
09613I-理赔Java工程师（专场）,经验1-3年,本科,15k-25k,,,平安健康保险, 上市公司 , 2000人以上,天山路,"服务器端,MyBatis,后端,Spring"
09613L-JAVA开发岗（专场））,经验1-3年,本科,15k-25k,,,平安健康保险, 上市公司 , 2000人以上,天山路,"服务器端,MyBatis,后端,Spring"
MJ017340 资深java开发工程师,经验5-10年,本科,25k-40k,,,携程集团, 上市公司 , 2000人以上,天山路,"服务器端,MyBatis,后端,Spring"
086145-资深java开发工程师,经验1-3年,本科,10k-20k,,,平安养老保险股份有限公司, 上市公司 , 2000人以上,天山路,"服务器端,MyBatis,后端,Spring"
MJ017037 Java开发工程师,经验3-5年,本科,25k-40k,,,携程集团, 上市公司 , 2000人以上,天山路,"服务器端,MyBatis,后端,Spring"
高级/资深Java开发工程师（人事产研组）,经验5-10年,本科,25k-45k,,,哔哩哔哩, 上市公司 , 2000人以上,天山路,"服务器端,MyBatis,后端,Spring"
java后端开发工程师(J12575),经验5-10年,本科,25k-40k,,,阅文集团, 上市公司 , 2000人以上,天山路,"服务器端,MyBatis,后端,Spring"
java开发工程师（上海）,经验3-5年,本科,13k-22k,,,群核科技, 上市公司 , 2000人以上,天山路,"服务器端,MyBatis,后端,Spring"
Java开发高级工程师（风控平台）,经验5-10年,本科,40k-60k,,,微财数科, 上市公司 , 2000人以上,天山路,"服务器端,MyBatis,后端,Spring"
资深java开发工程师（带货）,经验不限,本科,25k-40k,,,哔哩哔哩, 上市公司 , 2000人以上,天山路,"服务器端,MyBatis,后端,Spring"
java开发（金融经验）,经验3-5年,本科,13k-18k,,,京北方, 上市公司 , 2000人以上,天山路,"服务器端,MyBatis,后端,Spring"
08617R-Java开发工程师（投资系统）,经验1-3年,本科,10k-20k,,,平安养老保险股份有限公司, 上市公司 , 2000人以上,天山路,"服务器端,MyBatis,后端,Spring"
Java开发（平台业务）,经验1-3年,本科,14k-23k,,,信也科技, 上市公司 , 2000人以上,天山路,"服务器端,MyBatis,后端,Spring"
资深Java研发工程师（虚拟商品）,经验不限,本科,25k-50k,,,拼多多, 上市公司 , 2000人以上,长宁区,"平台,MyBatis,电商平台,分布式"
java专家,经验5-10年,本科,50k-100k,,,拼多多, 上市公司 , 2000人以上,长宁区,"平台,MyBatis,电商平台,分布式"
09614Y-Java工程师,经验1年以下,本科,15k-20k,,,平安健康保险, 上市公司 , 2000人以上,长宁区,"平台,MyBatis,电商平台,分布式"
资深java工程师(J11883),经验5-10年,不限,25k-35k,,,太平洋房地产经纪有限公司, 上市公司 , 2000人以上,长宁区,"平台,MyBatis,电商平台,分布式"
高级/资深Java开发工程师（经营效率组）,经验3-5年,本科,25k-40k,,,哔哩哔哩, 上市公司 , 2000人以上,长宁区,"平台,MyBatis,电商平台,分布式"
Java架构师（松江）,经验5-10年,本科,30k-40k,,,格尔软件, 上市公司 , 2000人以上,长宁区,"平台,MyBatis,电商平台,分布式"
java开发资深工程师（cdp方向）,经验3-5年,本科,16k-32k,,,众安保险, 上市公司 , 2000人以上,长宁区,"平台,MyBatis,电商平台,分布式"
资深Java后端开发工程师-飞书企业应用-业财一体化,经验不限,本科,25k-50k,,,字节跳动, 上市公司 , 2000人以上,长宁区,"平台,MyBatis,电商平台,分布式"
资深Java开发工程师-飞书企业应用-业财一体化,经验不限,本科,25k-45k,,,字节跳动, 上市公司 , 2000人以上,长宁区,"平台,MyBatis,电商平台,分布式"
美团优选-Java技术专家-（商品方向）,经验1-3年,本科,20k-40k,,,美团, 上市公司 , 2000人以上,长宁区,"平台,MyBatis,电商平台,分布式"
高级JAVA研发工程师(J12639),经验5-10年,本科,25k-45k,,,阅文集团, 上市公司 , 2000人以上,长宁区,"平台,MyBatis,电商平台,分布式"
高级JAVA研发工程师(J12639),经验5-10年,本科,25k-45k,,,阅文集团, 上市公司 , 2000人以上,长宁区,"平台,MyBatis,电商平台,分布式"
美团直播_Java高级工程师（主播工具方向）,经验3-5年,本科,40k-70k,,,美团, 上市公司 , 2000人以上,长宁区,"平台,MyBatis,电商平台,分布式"
Java开发工程师（国内支付）,经验1-3年,本科,15k-25k,,,信也科技, 上市公司 , 2000人以上,长宁区,"平台,MyBatis,电商平台,分布式"
中级java开发工程师(J10211),经验1-3年,本科,15k-25k,,,收钱吧, 上市公司 , 2000人以上,长宁区,"平台,MyBatis,电商平台,分布式"
高级/资深Java开发工程师,经验3-5年,本科,30k-60k,,,拼多多, 上市公司 , 2000人以上,天山路,电商平台
java研发工程师-快团团方向,经验1-3年,本科,25k-50k,,,拼多多, 上市公司 , 2000人以上,天山路,电商平台
Java高级开发工程师（服务端）,经验1-3年,本科,19k-25k,,,信也科技, 上市公司 , 2000人以上,天山路,电商平台
Java开发工程师 （国际支付）,经验1-3年,本科,15k-25k,,,信也科技, 上市公司 , 2000人以上,天山路,电商平台
高级Java开发(J12623),经验3-5年,本科,25k-45k,,,阅文集团, 上市公司 , 2000人以上,天山路,电商平台
初中级java开发工程师,经验1-3年,本科,10k-15k,,,江融信, 上市公司 , 2000人以上,天山路,电商平台
JAVA开发专家（上海）,经验5-10年,本科,25k-45k,,,群核科技, 上市公司 , 2000人以上,天山路,电商平台
0861DU-Java开发工程师（契约核保）,经验1-3年,本科,10k-20k,,,平安养老保险股份有限公司, 上市公司 , 2000人以上,天山路,电商平台
Java高级开发工程师（用户增长方向）,经验1-3年,本科,30k-45k,,,美团, 上市公司 , 2000人以上,天山路,电商平台
Java高级开发工程师（笔记业务）,经验1-3年,本科,30k-50k,,,美团, 上市公司 , 2000人以上,天山路,电商平台
高级java工程师-呼叫系统/消息系统,经验3-5年,本科,25k-50k,,,携程集团, 上市公司 , 2000人以上,天山路,电商平台
初中级JAVA开发工程师,经验3-5年,本科,15k-20k,,,骑圈信息, 上市公司 , 2000人以上,天山路,电商平台
java开发工程师（网络金融）,经验5-10年,本科,20k-30k,,,交银企服, 上市公司 , 2000人以上,天山路,电商平台
高级Java工程师,经验3-5年,本科,23k-30k,,,亚朵集团, 上市公司 , 2000人以上,天山路,电商平台
Java开发工程师（J12683）,经验3-5年,本科,20k-40k,,,阅文集团, 上市公司 , 2000人以上,天山路,电商平台
java开发工程师（商家端）,经验3-5年,本科,30k-60k,,,拼多多, 上市公司 , 2000人以上,天山路,"Spring,电商平台"
java开发工程师（直播-新媒体业务）,经验不限,本科,30k-60k,,,拼多多, 上市公司 , 2000人以上,天山路,"Spring,电商平台"
Java开发（大数据）,经验3-5年,本科,19k-28k,,,信也科技, 上市公司 , 2000人以上,天山路,"Spring,电商平台"
Java开发工程师（J12683）,经验3-5年,本科,20k-40k,,,阅文集团, 上市公司 , 2000人以上,天山路,"Spring,电商平台"
Java中级软件工程师（松江）,经验3-5年,本科,15k-20k,,,格尔软件, 上市公司 , 2000人以上,天山路,"Spring,电商平台"
Java高级软件工程师（松江）,经验5-10年,本科,20k-30k,,,格尔软件, 上市公司 , 2000人以上,天山路,"Spring,电商平台"
Java高级开发工程师（搜索方向）,经验1-3年,本科,30k-50k,,,美团, 上市公司 , 2000人以上,天山路,"Spring,电商平台"
高级Java开发工程师（评价作者方向）,经验1-3年,本科,35k-50k,,,美团, 上市公司 , 2000人以上,天山路,"Spring,电商平台"
资深JAVA开发工程师（J12694）,经验5-10年,本科,25k-50k,,,阅文集团, 上市公司 , 2000人以上,天山路,"Spring,电商平台"
java开发工程师(中高级),经验1-3年,本科,18k-30k,,,叮咚买菜, 上市公司 , 2000人以上,天山路,"Spring,电商平台"
高级/资深java工程师 (MJ018718),经验3-5年,本科,20k-35k,,,携程集团, 上市公司 , 2000人以上,天山路,"Spring,电商平台"
高级Java工程师,经验3-5年,本科,23k-30k,,,亚朵集团, 上市公司 , 2000人以上,天山路,"Spring,电商平台"
Java专家,经验不限,本科,30k-45k,,,亚朵集团, 上市公司 , 2000人以上,天山路,"Spring,电商平台"
资深Java工程师（计费）,经验1-3年,本科,30k-60k,,,哔哩哔哩, 上市公司 , 2000人以上,天山路,"Spring,电商平台"
Java开发工程师,经验1-3年,本科,16k-22k,,,上海山鹰国际商业管理服务有限公司, 上市公司 , 2000人以上,天山路,"Spring,电商平台"
Java研发工程师（海外用户增长-社交营销方向）,经验不限,本科,25k-50k,,,拼多多, 上市公司 , 2000人以上,天山路,电商平台
高级java开发工程师（海外用户增长-广告投放/活动营销）,经验1-3年,本科,25k-50k,,,拼多多, 上市公司 , 2000人以上,天山路,电商平台
高级Java开发工程师（运营系统）,经验1-3年,本科,30k-50k,,,美团, 上市公司 , 2000人以上,天山路,电商平台
Java后台工程师(平台运营方向)-点评技术部,经验不限,本科,30k-50k,,,美团, 上市公司 , 2000人以上,天山路,电商平台
Java架构师（组长）,经验5-10年,大专,22k-25k,,,复深蓝, 上市公司 , 2000人以上,天山路,电商平台
Java开发工程师（金融02）,经验3-5年,本科,15k-20k,,,复深蓝, 上市公司 , 2000人以上,天山路,电商平台
Java架构师,经验5-10年,本科,25k-35k,,,上海乐凡, 上市公司 , 2000人以上,天山路,电商平台
Java工程师,经验1-3年,大专,10k-15k,,,原能细胞设备, 上市公司 , 2000人以上,天山路,电商平台
Java开发（物流行业）,经验3-5年,大专,12k-18k,,,上海煜麦网络科技有限公司, 上市公司 , 2000人以上,天山路,电商平台
Java开发工程师,经验3-5年,本科,13k-18k,,,博为峰, 上市公司 , 2000人以上,天山路,电商平台
Java开发工程师,经验1-3年,大专,12k-15k,,,上海剑创信息技术（集团）有限公司, 上市公司 , 2000人以上,天山路,电商平台
全栈开发工程师（react+Java）-英文熟练,经验5-10年,本科,20k-30k,,,冠凯软件, 上市公司 , 2000人以上,天山路,电商平台
React前端开发工程师（Java）-电商,经验5-10年,本科,20k-30k,,,冠凯软件, 上市公司 , 2000人以上,天山路,电商平台
赴日Java软件开发工程师,经验3-5年,大专,20k-40k,,,欧梯希软件（郑州）, 上市公司 , 2000人以上,天山路,电商平台
对日Java软件开发工程师,经验3-5年,大专,20k-40k,,,欧梯希软件（郑州）, 上市公司 , 2000人以上,天山路,电商平台
